submission_id,RT,age,comments,education,endTime,gender,languages,picture,question0,question1,question2,question3,question4,startDate,startTime,timeSpent,trial_name,trial_number,yesno-choice0,yesno-choice1,yesno-choice2,yesno-choice3,yesno-choice4
350,27832,32,"I marked that the wizard didnt move his wand for the one. No idea why I did that, but he moved his wand everytime whether it was to put a rock there or remove it.",Graduated High School,1.66186E+12,male,English,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:28:38 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.912816667,slider_rating,6,yes,no,no,yes,yes
350,17411,32,"I marked that the wizard didnt move his wand for the one. No idea why I did that, but he moved his wand everytime whether it was to put a rock there or remove it.",Graduated High School,1.66186E+12,male,English,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 07:28:38 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.912816667,slider_rating,7,yes,no,no,yes,yes
351,33274,39,,Graduated College,1.66186E+12,male,english,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:28:31 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.333283333,slider_rating,1,yes,no,yes,no,yes
351,29830,39,,Graduated College,1.66186E+12,male,english,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:28:31 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.333283333,slider_rating,2,yes,no,yes,no,yes
351,82560,39,,Graduated College,1.66186E+12,male,english,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:28:31 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.333283333,slider_rating,3,no,no,no,yes,no
351,28273,39,,Graduated College,1.66186E+12,male,english,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:28:31 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.333283333,slider_rating,4,no,no,no,yes,no
351,34458,39,,Graduated College,1.66186E+12,male,english,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:28:31 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.333283333,slider_rating,5,no,no,yes,yes,no
351,21115,39,,Graduated College,1.66186E+12,male,english,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:28:31 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.333283333,slider_rating,6,yes,no,no,no,yes
351,16055,39,,Graduated College,1.66186E+12,male,english,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:28:31 GMT-0400 (Eastern Daylight Time),1.66186E+12,5.333283333,slider_rating,7,no,no,yes,yes,no
353,48463,36,,Higher Degree,1.66186E+12,MALE,English,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:29:22 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.615283333,slider_rating,1,yes,yes,no,yes,no
353,27566,36,,Higher Degree,1.66186E+12,MALE,English,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:29:22 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.615283333,slider_rating,2,no,yes,yes,no,yes
353,28468,36,,Higher Degree,1.66186E+12,MALE,English,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:29:22 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.615283333,slider_rating,3,no,no,yes,no,no
353,32260,36,,Higher Degree,1.66186E+12,MALE,English,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:29:22 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.615283333,slider_rating,4,yes,no,no,yes,no
353,21554,36,,Higher Degree,1.66186E+12,MALE,English,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:29:22 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.615283333,slider_rating,5,no,yes,yes,no,no
353,19879,36,,Higher Degree,1.66186E+12,MALE,English,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:29:22 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.615283333,slider_rating,6,no,no,yes,no,yes
353,20039,36,,Higher Degree,1.66186E+12,MALE,English,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:29:22 GMT-0400 (Eastern Daylight Time),1.66186E+12,4.615283333,slider_rating,7,yes,yes,no,yes,no
354,92915,50,,Graduated High School,1.66186E+12,male,English,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:27:27 GMT-0400 (Eastern Daylight Time),1.66186E+12,6.600983333,slider_rating,1,yes,no,no,yes,no
354,30182,50,,Graduated High School,1.66186E+12,male,English,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:27:27 GMT-0400 (Eastern Daylight Time),1.66186E+12,6.600983333,slider_rating,2,no,yes,yes,yes,yes
354,32303,50,,Graduated High School,1.66186E+12,male,English,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:27:27 GMT-0400 (Eastern Daylight Time),1.66186E+12,6.600983333,slider_rating,3,no,no,no,no,no
354,42124,50,,Graduated High School,1.66186E+12,male,English,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:27:27 GMT-0400 (Eastern Daylight Time),1.66186E+12,6.600983333,slider_rating,4,no,yes,yes,no,yes
354,31031,50,,Graduated High School,1.66186E+12,male,English,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:27:27 GMT-0400 (Eastern Daylight Time),1.66186E+12,6.600983333,slider_rating,5,no,yes,no,yes,no
354,46701,50,,Graduated High School,1.66186E+12,male,English,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:27:27 GMT-0400 (Eastern Daylight Time),1.66186E+12,6.600983333,slider_rating,6,yes,no,no,yes,no
354,30540,50,,Graduated High School,1.66186E+12,male,English,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:27:27 GMT-0400 (Eastern Daylight Time),1.66186E+12,6.600983333,slider_rating,7,no,no,no,no,no
356,37961,52,,Graduated College,1.66186E+12,male,English,images/UPHazard0DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 04:31:28 GMT-0700 (Pacific Daylight Time),1.66186E+12,4.11415,slider_rating,1,yes,yes,no,no,yes
356,22889,52,,Graduated College,1.66186E+12,male,English,images/DOWNHazard0DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 04:31:28 GMT-0700 (Pacific Daylight Time),1.66186E+12,4.11415,slider_rating,2,yes,yes,no,no,yes
356,35173,52,,Graduated College,1.66186E+12,male,English,images/DOWNHazard100DOWNHazard0.gif,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 04:31:28 GMT-0700 (Pacific Daylight Time),1.66186E+12,4.11415,slider_rating,3,yes,yes,no,no,yes
356,26618,52,,Graduated College,1.66186E+12,male,English,images/DOWNHazard100DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 04:31:28 GMT-0700 (Pacific Daylight Time),1.66186E+12,4.11415,slider_rating,4,no,yes,no,no,yes
356,22625,52,,Graduated College,1.66186E+12,male,English,images/UPHazard0UPHazard0.gif,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 04:31:28 GMT-0700 (Pacific Daylight Time),1.66186E+12,4.11415,slider_rating,5,no,no,yes,yes,no
356,21456,52,,Graduated College,1.66186E+12,male,English,images/DOWNHazard100UPHazard0.gif,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 04:31:28 GMT-0700 (Pacific Daylight Time),1.66186E+12,4.11415,slider_rating,6,yes,no,yes,yes,no
356,26130,52,,Graduated College,1.66186E+12,male,English,images/DOWNHazard0DOWNHazard0.gif,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>blocked</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 04:31:28 GMT-0700 (Pacific Daylight Time),1.66186E+12,4.11415,slider_rating,7,no,yes,no,no,no
357,24432,23,,Graduated High School,1.66186E+12,Female,English,images/UPHazard0DOWNHazard100.gif,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 06:33:00 GMT-0500 (CDT),1.66186E+12,3.25725,slider_rating,1,no,no,no,no,yes
357,22773,23,,Graduated High School,1.66186E+12,Female,English,images/UPHazard0UPHazard0.gif,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 06:33:00 GMT-0500 (CDT),1.66186E+12,3.25725,slider_rating,2,yes,yes,no,no,no
357,20174,23,,Graduated High School,1.66186E+12,Female,English,images/DOWNHazard100UPHazard0.gif,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 06:33:00 GMT-0500 (CDT),1.66186E+12,3.25725,slider_rating,3,yes,yes,yes,no,yes
357,15031,23,,Graduated High School,1.66186E+12,Female,English,images/DOWNHazard100DOWNHazard100.gif,The presence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 06:33:00 GMT-0500 (CDT),1.66186E+12,3.25725,slider_rating,4,no,no,no,no,no
357,19681,23,,Graduated High School,1.66186E+12,Female,English,images/DOWNHazard0DOWNHazard100.gif,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 06:33:00 GMT-0500 (CDT),1.66186E+12,3.25725,slider_rating,5,no,no,no,no,yes
357,16882,23,,Graduated High School,1.66186E+12,Female,English,images/DOWNHazard0DOWNHazard0.gif,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 06:33:00 GMT-0500 (CDT),1.66186E+12,3.25725,slider_rating,6,no,no,no,no,no
357,14165,23,,Graduated High School,1.66186E+12,Female,English,images/DOWNHazard100DOWNHazard0.gif,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>caused</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The wizard <strong>moved</strong> his wand.,Tue Aug 30 2022 06:33:00 GMT-0500 (CDT),1.66186E+12,3.25725,slider_rating,7,no,no,no,no,yes
358,70235,52,,Graduated High School,1.66186E+12,Male,English,images/UPHazard0DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:24:59 GMT-0400 (Eastern Daylight Time),1.66186E+12,11.47733333,slider_rating,1,yes,no,no,no,no
358,71535,52,,Graduated High School,1.66186E+12,Male,English,images/UPHazard0UPHazard0.gif,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:24:59 GMT-0400 (Eastern Daylight Time),1.66186E+12,11.47733333,slider_rating,2,no,yes,no,yes,yes
358,43675,52,,Graduated High School,1.66186E+12,Male,English,images/DOWNHazard100DOWNHazard0.gif,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:24:59 GMT-0400 (Eastern Daylight Time),1.66186E+12,11.47733333,slider_rating,3,yes,no,no,no,no
358,49170,52,,Graduated High School,1.66186E+12,Male,English,images/DOWNHazard100UPHazard0.gif,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:24:59 GMT-0400 (Eastern Daylight Time),1.66186E+12,11.47733333,slider_rating,4,yes,yes,no,yes,yes
358,55395,52,,Graduated High School,1.66186E+12,Male,English,images/DOWNHazard100DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The presence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:24:59 GMT-0400 (Eastern Daylight Time),1.66186E+12,11.47733333,slider_rating,5,no,no,yes,no,no
358,67093,52,,Graduated High School,1.66186E+12,Male,English,images/DOWNHazard0DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:24:59 GMT-0400 (Eastern Daylight Time),1.66186E+12,11.47733333,slider_rating,6,yes,no,yes,no,no
358,97299,52,,Graduated High School,1.66186E+12,Male,English,images/DOWNHazard0DOWNHazard0.gif,The wizard <strong>moved</strong> his wand.,The absence of the rock <strong>got</strong> the farmer to reach the <strong>apple</strong>.,The absence of the rock <strong>prevented</strong> the farmer from reaching the <strong>apple</strong>.,The absence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The absence of the rock <strong>allowed</strong> the farmer to reach the <strong>apple</strong>.,Tue Aug 30 2022 07:24:59 GMT-0400 (Eastern Daylight Time),1.66186E+12,11.47733333,slider_rating,7,no,no,no,no,no
360,49274,32,,Graduated College,1.66186E+12,female,"english, spanish",images/UPHazard0DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The appearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The appearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The appearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:29:19 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.750883333,slider_rating,1,yes,no,no,no,yes
360,25626,32,,Graduated College,1.66186E+12,female,"english, spanish",images/DOWNHazard100DOWNHazard100.gif,The wizard <strong>moved</strong> his wand.,The presence of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The presence of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The presence of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:29:19 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.750883333,slider_rating,2,yes,no,no,no,yes
360,34267,32,,Graduated College,1.66186E+12,female,"english, spanish",images/DOWNHazard100DOWNHazard0.gif,The wizard <strong>moved</strong> his wand.,The disappearance of the rock <strong>made</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>enabled</strong> the farmer to reach the <strong>apple</strong>.,The disappearance of the rock <strong>let</strong> the farmer reach the <strong>apple</strong>.,The disappearance of the rock <strong>stopped</strong> the farmer from reaching the <strong>apple</strong>.,Tue Aug 30 2022 07:29:19 GMT-0400 (Eastern Daylight Time),1.66186E+12,7.750883333,slider_rating,3,yes,no,yes,yes,no
